	content	emo_id	ID
297	#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. ðŸ‘‹ #fuming	0	11238
298	#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. ðŸ‘‹ 	0	11239
299	Constantly fucking boiling and it's not ok	0	11240
300	@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. #indignation	0	11241
301	@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. 	0	11242
302	In  fact,  sometimes i don't get furious at people who wrong me, but   i get  furious at  myself  for being  a  fool.	0	11243
303	All options are on the table - #revenge is coming.	0	11244
304	Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz 	0	11245
305	Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting	0	11246
306	Someone throw a snap dance party for LO. Rest Up big Homie ðŸ™ðŸ¾	0	11247
307	If angry, bash out your frustration on the pastry #GBBO	0	11248
308	So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge	0	11249
309	and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers	0	11250
310	All the young people are so bitter about how the older contestants probably know how to make Bakewell Tarts ðŸ˜‚ #GBBO	0	11251
311	Why did Alex just growl at me.. ðŸ˜‚ðŸ˜‚ðŸ˜‚	0	11252
312	@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. 	0	11253
313	@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. #revenge	0	11254
314	@takumasgirl I fell and heard a snap hffffhj	0	11255
315	@Cardschatter now that the Bills have a new offense of Cordinator do you think it's more difficult for the @AZCardinals to  game plan?	0	11256
316	Will give #sleepnumber another chance for customer service. Today's growl is 15+ minutes on hold. Overall bed + service = very unimpressive.	0	11257
317	I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !	0	11258
318	at least 5 ppl have left my stores in a huff in the past year but ive never had anyone call guest service on me yet so	0	11259
319	@Jake_Martin74 Oh and I play it capo 2nd fret in a G position RS	0	11260
320	I told myself i wouldn't talk about this but i need to bring it up. I'm slightly bitter about the tÃ¸p cover of cancer	0	11261
321	Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18	0	11262
322	Michelle, who did NOTHING is hating on Nicole's game hahaha....  #bb18	0	11263
323	I asked Jared to marry me and he said no. #offended	0	11264
324	I asked Jared to marry me and he said no. 	0	11265
325	It's #ThirstyThursday which means it's time to #rage. Get ready for tonight with personal #hydration. Book now. 305-912-4937. #itslit #miami	0	11266
326	@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. #bitter	0	11267
327	@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. 	0	11268
328	@johnmerro1 @Liberobility still bitter about last night lads ðŸ˜‚	0	11269
329	@Dominos_UK worst thing is i have confimation from them #angry	0	11270
330	@Dominos_UK worst thing is i have confimation from them 	0	11271
331	@GarthJennings loved #sing #tiff but 1 q there is 1 japanese line but obviously spoken by non japanese. no way to find japanese for 1 line?	0	11272
332	@memorie_holiday @AngryOrchard about 2 wks ago,playing pokemon and not paying attention. Placed my elbow on a rail 3 inches from 4 no sting.	0	11273
333	@bt_uk broadband is shocking regretting signing up now #angry #shouldofgonewithvirgin	0	11274
334	@bt_uk broadband is shocking regretting signing up now  #shouldofgonewithvirgin	0	11275
335	@Bickley_Marotta yea because forcing 5 turnovers and holding a pretty good offense to 7 points is concerning.....oh wait. NO!!	0	11276
336	@itgoeszaysway ok but his identity was revealed and he's black so educate yourself and don't insult people when they state facts lol...	0	11277
337	Everton not playing and fume on here have day off	0	11278
338	@AmericanAir I am irate at you check-in system. I have tried to checkin all day and it wouldn't let me do it because I had no seat assigned	0	11279
339	@JustinRow10 madden is the reason why controllers are snapped	0	11280
340	@TokyoSexPolice can I get away of this wrath by reading manga instead of watching overdone anime	0	11281
341	@leepg \n\nLike a rabid dog I pulled out the backs of my cupboards looking for a bakewell..Found a french fancie &amp; a mini batternburg #Winner!	0	11282
342	@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund  #rage	0	11283
343	Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard	0	11284
344	@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam  #thewengerway	0	11285
345	@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway	0	11286
346	@majesticmata didn't even realise you used that insult it was that shit mate	0	11287
347	@happyandbashful Flirt, simper, pout, repeat. Yuck.	0	11288
348	This anger inside I turned to fuel, I burned and watched myself spin down, like inferno types,	0	11289
349	@HumbleTeej @CourtneeHendrix even if he says nothing, he'll still piss some people off. He's gotta decide who he wants to make angry.	0	11290
350	someone kik me @ montanashay_ \n #kikme 	0	11291
351	someone kik me @ montanashay_ \n#kikme #snap	0	11292
352	.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #saltyâ€¦ â€¦	0	11293
353	@PediMGHHMS3 sickle cell if right pt background. Or could be JIA or an allergic reaction to a bite e.g. bee sting among others.	0	11294
354	@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs	0	11295
355	The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet #revenge.	0	11296
356	The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet .	0	11297
357	Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver 	0	11298
358	Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver #revenge	0	11299
359	BeyoncÃ© resentment gets me in my feelings every time. ðŸ˜©	0	11300
360	Dear @TfL please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming ðŸ˜¡	0	11301
361	@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league	0	11302
362	@UN_Women @JustinTrudeau @CanadianPM Trudeau endulging on outrage culture once again. Preaching issues ad hominem,but never quanitfying them	0	11303
363	Get to the gym and discover I forgot to put my gym shoes back in my bad ðŸ˜¤ #rage #wwhhyyy	0	11304
364	Get to the gym and discover I forgot to put my gym shoes back in my bad ðŸ˜¤  #wwhhyyy	0	11305
365	Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh ðŸ”ª	0	11306
366	how can you hold a grudge for over a year I can barely hold one for a few minutes	0	11307
367	says, who are you to compared me with the others; I'm just human. #lit #fire #burning	0	11308
368	says, who are you to compared me with the others; I'm just human. #lit #fire 	0	11309
369	@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2 #angry #fedup	0	11310
370	@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2  #fedup	0	11311
371	@katrinadougan_ ive went roght in the huff. Deleted the episode out of anger n everything (regret it now)	0	11312
372	my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl	0	11313
373	Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016	0	11314
374	I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? ðŸ˜…	0	11315
375	(whisper) I cannot frown.	0	11316
376	Chick told me I look like Childish Gambino. #insult or #compliment	0	11317
377	Boys Dm me pictures of your cocks! The best one will get uploaded! â˜ºï¸ðŸ’¦ðŸ’¦ #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute	0	11318
378	Boys Dm me pictures of your cocks! The best one will get uploaded! â˜ºï¸ðŸ’¦ðŸ’¦ #Cumtribute #dm  #snapchat #snapme #nudes #dickpic #cocktribute	0	11319
379	Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right 	0	11320
380	Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout	0	11321
381	@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!ðŸ† I think we have a good shot of beating Deep Run tomorrow! #revenge	0	11322
382	@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!ðŸ† I think we have a good shot of beating Deep Run tomorrow! 	0	11323
383	Its worth noting that despite the animosity between the US president and the Israeli president they both behaved as gentleman.	0	11324
384	@haileywiggins_ @flenner_alisha good. Takes more muscles to frown than smile	0	11325
385	Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy	0	11326
386	@HannahFJames I'm distraught! ðŸ˜­ Candice and her pout can piss off	0	11327
387	@pxrfectpeach it's got her little pout	0	11328
388	@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat	0	11329
389	@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger!  #medchat	0	11330
390	@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great  #xph	0	11331
391	@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great #sting #xph	0	11332
392	Clash of the titans and wrath of the titans ðŸ™ŒðŸ¾ðŸ™ŒðŸ¾ðŸ™ŒðŸ¾ ðŸ”¥	0	11333
393	your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)	0	11334
394	Just watching crimewatch what kind of sick fuck touches 6 year olds ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ shit like this makes me fume!!!	0	11335
395	I've never seen fast &amp; furious Tokyo drift. Boutta watch it	0	11336
396	i'll get my revenge soon	0	11337
397	if i don't answer your 50 texts pls don't snap me	0	11338
398	Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx.  #KGB #G-town #fury	0	11339
399	#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.	0	11340
400	@ThatAnt_ @Football_Pollss i have hit a lot of irate villa fans lol	0	11341
401	@jamiesmart Huh! It's always my fault isn't it &gt;:(  #sulk	0	11342
402	@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk	0	11343
403	@Dak2future decorations are up all over Jersey already #outrage	0	11344
404	@Dak2future decorations are up all over Jersey already 	0	11345
405	The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days	0	11346
406	@RiveraJose39 happy birthday to my seedâ€¼ï¸â€¼ï¸â€¼ï¸ #renewtherivalry #imyourdaddy #cantbeatme  #tater	0	11347
407	@RiveraJose39 happy birthday to my seedâ€¼ï¸â€¼ï¸â€¼ï¸ #renewtherivalry #imyourdaddy #cantbeatme #madden #tater	0	11348
408	@lyssababe615 \nIf this room was burning ðŸ”¥	0	11349
